"date","product","sku","quantity","unit_type","applied_cost_per_quantity","gross_amount","discount_amount","net_amount","username","organization","repository","workflow_path","cost_center_name"
"2026-01-06","actions","actions_linux","21","minutes","0.006","0.12600000000000003","0.12600000000000003","0","RoyalOughtness","secureblue","secureblue",".github/workflows/validate_exec_bit.yml",""
"2026-01-06","actions","actions_linux","1","minutes","0.006","0.006","0.006","0","dependabot[bot]","secureblue","trivalent-subresource-filter","dynamic/dependabot/dependabot-updates",""
"2026-01-06","actions","actions_linux","21","minutes","0.006","0.12600000000000003","0.12600000000000003","0","RoyalOughtness","secureblue","secureblue",".github/workflows/checksum.yml",""
"2026-01-06","actions","actions_linux","2","minutes","0.006","0.012","0.012","0","RoyalOughtness","secureblue","secureblue",".github/workflows/trivy.yml",""
"2026-01-06","actions","actions_linux","1","minutes","0.006","0.006","0.006","0","RoyalOughtness","secureblue","secureblue",".github/workflows/update-modules.yml",""
"2026-01-06","actions","actions_linux","5","minutes","0.006","0.03","0.03","0","RoyalOughtness","secureblue","secureblue","dynamic/github-code-scanning/codeql",""
"2026-01-06","actions","actions_linux","2","minutes","0.006","0.012","0.012","0","RKNF404","secureblue","Trivalent",".github/workflows/zizmor.yml",""
"2026-01-06","actions","actions_linux","2","minutes","0.006","0.012","0.012","0","RoyalOughtness","secureblue","secureblue",".github/workflows/provenance.yml",""
"2026-01-06","actions","actions_linux","1","minutes","0.006","0.006","0.006","0","RoyalOughtness","secureblue","Trivalent",".github/workflows/zizmor.yml",""
"2026-01-06","actions","actions_linux","5","minutes","0.006","0.03","0.03","0","github-actions[bot]","secureblue","secureblue","dynamic/github-code-scanning/codeql",""
"2026-01-06","actions","actions_linux","2","minutes","0.006","0.012","0.012","0","dependabot[bot]","secureblue","Trivalent","dynamic/dependabot/dependabot-updates",""
"2026-01-06","actions","actions_linux","1","minutes","0.006","0.006","0.006","0","RoyalOughtness","secureblue","selinux-policy",".github/workflows/upstream-sync.yml",""
"2026-01-06","actions","actions_linux","1","minutes","0.006","0.006","0.006","0","dependabot[bot]","secureblue","trivalent-chromium-clean-source","dynamic/dependabot/dependabot-updates",""
"2026-01-06","actions","actions_linux","1","minutes","0.006","0.006","0.006","0","dependabot[bot]","secureblue","selinux-policy","dynamic/dependabot/dependabot-updates",""
"2026-01-06","actions","actions_linux","1","minutes","0.006","0.006","0.006","0","dependabot[bot]","secureblue","render-isos","dynamic/dependabot/dependabot-updates",""
"2026-01-06","actions","actions_linux","3","minutes","0.006","0.018000000000000002","0.018000000000000002","0","RoyalOughtness","secureblue","Trivalent",".github/workflows/scorecard.yml",""
"2026-01-06","actions","actions_linux","2","minutes","0.006","0.012","0.012","0","RoyalOughtness","secureblue","Trivalent","dynamic/github-code-scanning/codeql",""
"2026-01-06","actions","actions_linux","29","minutes","0.006","0.17400000000000002","0.17400000000000002","0","RoyalOughtness","secureblue","Trivalent",".github/workflows/build_x86_64.yml",""
"2026-01-06","actions","actions_linux","1","minutes","0.006","0.006","0.006","0","dependabot[bot]","secureblue","bootc-integration-test-action","dynamic/dependabot/dependabot-updates",""
"2026-01-06","actions","actions_linux","2","minutes","0.006","0.012","0.012","0","GenEmSec","secureblue","secureblue",".github/workflows/automod.yml",""
"2026-01-06","actions","actions_linux","2","minutes","0.006","0.012","0.012","0","dependabot[bot]","secureblue","secureblue","dynamic/dependabot/dependabot-updates",""
"2026-01-06","actions","actions_linux","302","minutes","0.006","1.8120000000000003","1.8120000000000003","0","RoyalOughtness","secureblue","secureblue",".github/workflows/pr_build_minimal.yml",""
"2026-01-06","actions","actions_linux","1","minutes","0.006","0.006","0.006","0","RKNF404","secureblue","Trivalent","dynamic/github-code-scanning/codeql",""
"2026-01-06","actions","actions_linux","1","minutes","0.006","0.006","0.006","0","dependabot[bot]","secureblue","selinux-policy-rpm","dynamic/dependabot/dependabot-updates",""
"2026-01-06","actions","actions_linux_arm","6","minutes","0.005","0.03","0.03","0","RoyalOughtness","secureblue","Trivalent",".github/workflows/build_aarch64.yml",""
"2026-01-06","actions","actions_self_hosted_linux","84","minutes","0","0","0","0","RoyalOughtness","secureblue","Trivalent",".github/workflows/build_x86_64.yml",""
"2026-01-06","actions","actions_storage","0.0007840800000000004","gigabyte-hours","0.00033602","2.400000000000001E-07","2.400000000000001E-07","0","","secureblue","trivalent-subresource-filter","",""
"2026-01-06","actions","actions_storage","583.22294948","gigabyte-hours","0.00033602","0.19597457100000001","0.19597457100000001","0","","secureblue","Trivalent","",""
"2026-01-06","actions","actions_storage","0.003622512000000002","gigabyte-hours","0.00033602","1.1999999999999993E-06","1.1999999999999993E-06","0","","secureblue","approvals-action","",""
"2026-01-06","actions","actions_storage","0.003607032000000001","gigabyte-hours","0.00033602","1.1999999999999993E-06","1.1999999999999993E-06","0","","secureblue","rpm-repo-worker","",""
"2026-01-06","actions","actions_storage","0.021308759000000004","gigabyte-hours","0.00033602","7.1429999999999975E-06","7.1429999999999975E-06","0","","secureblue","secureblue","",""
"2026-01-06","actions","actions_storage","0.0008357039999999997","gigabyte-hours","0.00033602","2.6400000000000003E-07","2.6400000000000003E-07","0","","secureblue","bootc-integration-test-action","",""
"2026-01-06","actions","actions_storage","0.003072312000000001","gigabyte-hours","0.00033602","1.0320000000000007E-06","1.0320000000000007E-06","0","","secureblue","render-isos","",""
"2026-01-06","actions","actions_storage","0.0010585440000000002","gigabyte-hours","0.00033602","3.359999999999999E-07","3.359999999999999E-07","0","","secureblue","selinux-policy-rpm","",""
"2026-01-06","actions","actions_storage","0.0003915360000000001","gigabyte-hours","0.00033602","1.2000000000000004E-07","1.2000000000000004E-07","0","","secureblue","trivalent-chromium-clean-source","",""
"2026-01-06","actions","actions_storage","0.004052087999999998","gigabyte-hours","0.00033602","1.3439999999999995E-06","1.3439999999999995E-06","0","","secureblue","selinux-policy","",""
"2026-01-07","actions","actions_linux","4","minutes","0.006","0.024","0.024","0","dependabot[bot]","secureblue","Trivalent","dynamic/dependabot/dependabot-updates",""
"2026-01-07","actions","actions_linux","1","minutes","0.006","0.006","0.006","0","dependabot[bot]","secureblue","trivalent-subresource-filter","dynamic/dependabot/dependabot-updates",""
"2026-01-07","actions","actions_linux","2","minutes","0.006","0.012","0.012","0","dependabot[bot]","secureblue","rpm-repo-worker","dynamic/dependabot/dependabot-updates",""
"2026-01-07","actions","actions_linux","2","minutes","0.006","0.012","0.012","0","RoyalOughtness","secureblue","secureblue",".github/workflows/trivy.yml",""
"2026-01-07","actions","actions_linux","18","minutes","0.006","0.108","0.108","0","RoyalOughtness","secureblue","secureblue",".github/workflows/integration_tests.yml",""
"2026-01-07","actions","actions_linux","2237","minutes","0.006","13.422000000000022","13.422000000000022","0","RoyalOughtness","secureblue","secureblue",".github/workflows/build-all.yml",""
"2026-01-07","actions","actions_linux","1","minutes","0.006","0.006","0.006","0","RoyalOughtness","secureblue","secureblue",".github/workflows/automod.yml",""
"2026-01-07","actions","actions_linux","2","minutes","0.006","0.012","0.012","0","dependabot[bot]","secureblue","bootc-integration-test-action","dynamic/dependabot/dependabot-updates",""
"2026-01-07","actions","actions_linux","1","minutes","0.006","0.006","0.006","0","dependabot[bot]","secureblue","render-isos","dynamic/dependabot/dependabot-updates",""
"2026-01-07","actions","actions_linux","3","minutes","0.006","0.018000000000000002","0.018000000000000002","0","RoyalOughtness","secureblue","Trivalent",".github/workflows/build_aarch64.yml",""
"2026-01-07","actions","actions_linux","1","minutes","0.006","0.006","0.006","0","RoyalOughtness","secureblue","secureblue",".github/workflows/provenance.yml",""
"2026-01-07","actions","actions_linux","1","minutes","0.006","0.006","0.006","0","RKNF404","secureblue","Trivalent",".github/workflows/zizmor.yml",""
"2026-01-07","actions","actions_linux","1","minutes","0.006","0.006","0.006","0","dependabot[bot]","secureblue","selinux-policy","dynamic/dependabot/dependabot-updates",""
"2026-01-07","actions","actions_linux","1","minutes","0.006","0.006","0.006","0","dependabot[bot]","secureblue","trivalent-chromium-clean-source","dynamic/dependabot/dependabot-updates",""
"2026-01-07","actions","actions_linux","2","minutes","0.006","0.012","0.012","0","dependabot[bot]","secureblue","secureblue","dynamic/dependabot/dependabot-updates",""
"2026-01-07","actions","actions_linux","1","minutes","0.006","0.006","0.006","0","RoyalOughtness","secureblue","selinux-policy",".github/workflows/upstream-sync.yml",""
"2026-01-07","actions","actions_linux","2","minutes","0.006","0.012","0.012","0","dependabot[bot]","secureblue","selinux-policy-rpm","dynamic/dependabot/dependabot-updates",""
"2026-01-07","actions","actions_linux","1","minutes","0.006","0.006","0.006","0","RoyalOughtness","secureblue","trivalent-subresource-filter",".github/workflows/rebuild.yml",""
"2026-01-07","actions","actions_linux_arm","5","minutes","0.005","0.025","0.025","0","RoyalOughtness","secureblue","Trivalent",".github/workflows/build_aarch64.yml",""
"2026-01-07","actions","actions_self_hosted_linux","77","minutes","0","0","0","0","RoyalOughtness","secureblue","Trivalent",".github/workflows/build_aarch64.yml",""
"2026-01-07","actions","actions_storage","0.003072312000000001","gigabyte-hours","0.00033602","1.0320000000000007E-06","1.0320000000000007E-06","0","","secureblue","render-isos","",""
"2026-01-07","actions","actions_storage","0.0007840800000000004","gigabyte-hours","0.00033602","2.400000000000001E-07","2.400000000000001E-07","0","","secureblue","trivalent-subresource-filter","",""
"2026-01-07","actions","actions_storage","0.003622512000000002","gigabyte-hours","0.00033602","1.1999999999999993E-06","1.1999999999999993E-06","0","","secureblue","approvals-action","",""
"2026-01-07","actions","actions_storage","0.019121352000000005","gigabyte-hours","0.00033602","6.404999999999998E-06","6.404999999999998E-06","0","","secureblue","secureblue","",""
"2026-01-07","actions","actions_storage","744.5021153580002","gigabyte-hours","0.00033602","0.25016760000000016","0.25016760000000016","0","","secureblue","Trivalent","",""
"2026-01-07","actions","actions_storage","0.0010585440000000002","gigabyte-hours","0.00033602","3.359999999999999E-07","3.359999999999999E-07","0","","secureblue","selinux-policy-rpm","",""
"2026-01-07","actions","actions_storage","0.003607032000000001","gigabyte-hours","0.00033602","1.1999999999999993E-06","1.1999999999999993E-06","0","","secureblue","rpm-repo-worker","",""
"2026-01-07","actions","actions_storage","0.0008357039999999997","gigabyte-hours","0.00033602","2.6400000000000003E-07","2.6400000000000003E-07","0","","secureblue","bootc-integration-test-action","",""
"2026-01-07","actions","actions_storage","0.0003915360000000001","gigabyte-hours","0.00033602","1.2000000000000004E-07","1.2000000000000004E-07","0","","secureblue","trivalent-chromium-clean-source","",""
"2026-01-07","actions","actions_storage","0.004052087999999998","gigabyte-hours","0.00033602","1.3439999999999995E-06","1.3439999999999995E-06","0","","secureblue","selinux-policy","",""
"2026-01-08","actions","actions_linux","1","minutes","0.006","0.006","0.006","0","dependabot[bot]","secureblue","rpm-repo-worker","dynamic/dependabot/dependabot-updates",""
"2026-01-08","actions","actions_linux","20","minutes","0.006","0.12","0.12","0","RoyalOughtness","secureblue","secureblue",".github/workflows/integration_tests.yml",""
"2026-01-08","actions","actions_linux","1","minutes","0.006","0.006","0.006","0","RoyalOughtness","secureblue","secureblue",".github/workflows/trivy.yml",""
"2026-01-08","actions","actions_linux","2","minutes","0.006","0.012","0.012","0","dependabot[bot]","secureblue","Trivalent","dynamic/dependabot/dependabot-updates",""
"2026-01-08","actions","actions_linux","1","minutes","0.006","0.006","0.006","0","dependabot[bot]","secureblue","trivalent-chromium-clean-source","dynamic/dependabot/dependabot-updates",""
"2026-01-08","actions","actions_linux","1","minutes","0.006","0.006","0.006","0","dependabot[bot]","secureblue","render-isos","dynamic/dependabot/dependabot-updates",""
"2026-01-08","actions","actions_linux","1","minutes","0.006","0.006","0.006","0","RoyalOughtness","secureblue","selinux-policy",".github/workflows/upstream-sync.yml",""
"2026-01-08","actions","actions_linux","1","minutes","0.006","0.006","0.006","0","dependabot[bot]","secureblue","selinux-policy","dynamic/dependabot/dependabot-updates",""
"2026-01-08","actions","actions_linux","2","minutes","0.006","0.012","0.012","0","dependabot[bot]","secureblue","secureblue","dynamic/dependabot/dependabot-updates",""
"2026-01-08","actions","actions_linux","1","minutes","0.006","0.006","0.006","0","RKNF404","secureblue","Trivalent",".github/workflows/zizmor.yml",""
"2026-01-08","actions","actions_linux","2","minutes","0.006","0.012","0.012","0","dependabot[bot]","secureblue","architecture","dynamic/dependabot/dependabot-updates",""
"2026-01-08","actions","actions_linux","781","minutes","0.006","4.686","4.686","0","RoyalOughtness","secureblue","secureblue",".github/workflows/build-all.yml",""
"2026-01-08","actions","actions_linux","1","minutes","0.006","0.006","0.006","0","dependabot[bot]","secureblue","trivalent-subresource-filter","dynamic/dependabot/dependabot-updates",""
"2026-01-08","actions","actions_linux","1","minutes","0.006","0.006","0.006","0","dependabot[bot]","secureblue","selinux-policy-rpm","dynamic/dependabot/dependabot-updates",""
"2026-01-08","actions","actions_linux","2","minutes","0.006","0.012","0.012","0","RoyalOughtness","secureblue","secureblue",".github/workflows/provenance.yml",""
"2026-01-08","actions","actions_linux","1","minutes","0.006","0.006","0.006","0","RoyalOughtness","secureblue","secureblue",".github/workflows/automod.yml",""
"2026-01-08","actions","actions_linux","1","minutes","0.006","0.006","0.006","0","dependabot[bot]","secureblue","bootc-integration-test-action","dynamic/dependabot/dependabot-updates",""
"2026-01-08","actions","actions_storage","746.5619394469999","gigabyte-hours","0.00033602","0.25085973000000017","0.25085973000000017","0","","secureblue","Trivalent","",""
"2026-01-08","actions","actions_storage","0.003622512000000002","gigabyte-hours","0.00033602","1.1999999999999993E-06","1.1999999999999993E-06","0","","secureblue","approvals-action","",""
"2026-01-08","actions","actions_storage","0.003607032000000001","gigabyte-hours","0.00033602","1.1999999999999993E-06","1.1999999999999993E-06","0","","secureblue","rpm-repo-worker","",""
"2026-01-08","actions","actions_storage","0.018181814","gigabyte-hours","0.00033602","6.097E-06","6.097E-06","0","","secureblue","secureblue","",""
"2026-01-08","actions","actions_storage","0.0010585440000000002","gigabyte-hours","0.00033602","3.359999999999999E-07","3.359999999999999E-07","0","","secureblue","selinux-policy-rpm","",""
"2026-01-08","actions","actions_storage","0.0007840800000000004","gigabyte-hours","0.00033602","2.400000000000001E-07","2.400000000000001E-07","0","","secureblue","trivalent-subresource-filter","",""
"2026-01-08","actions","actions_storage","0.0008357039999999997","gigabyte-hours","0.00033602","2.6400000000000003E-07","2.6400000000000003E-07","0","","secureblue","bootc-integration-test-action","",""
"2026-01-08","actions","actions_storage","0.003072312000000001","gigabyte-hours","0.00033602","1.0320000000000007E-06","1.0320000000000007E-06","0","","secureblue","render-isos","",""
"2026-01-08","actions","actions_storage","0.0003915360000000001","gigabyte-hours","0.00033602","1.2000000000000004E-07","1.2000000000000004E-07","0","","secureblue","trivalent-chromium-clean-source","",""
"2026-01-08","actions","actions_storage","0.004052087999999998","gigabyte-hours","0.00033602","1.3439999999999995E-06","1.3439999999999995E-06","0","","secureblue","selinux-policy","",""
"2026-01-09","actions","actions_linux","1","minutes","0.006","0.006","0.006","0","RoyalOughtness","secureblue","secureblue",".github/workflows/checksum.yml",""
"2026-01-09","actions","actions_linux","1","minutes","0.006","0.006","0.006","0","dependabot[bot]","secureblue","rpm-repo-worker","dynamic/dependabot/dependabot-updates",""
"2026-01-09","actions","actions_linux","2","minutes","0.006","0.012","0.012","0","RoyalOughtness","secureblue","secureblue",".github/workflows/provenance.yml",""
"2026-01-09","actions","actions_linux","1","minutes","0.006","0.006","0.006","0","RoyalOughtness","secureblue","secureblue",".github/workflows/linkspector.yml",""
"2026-01-09","actions","actions_linux","1","minutes","0.006","0.006","0.006","0","dependabot[bot]","secureblue","bootc-integration-test-action","dynamic/dependabot/dependabot-updates",""
"2026-01-09","actions","actions_linux","1","minutes","0.006","0.006","0.006","0","RoyalOughtness","secureblue","secureblue",".github/workflows/tests.yml",""
"2026-01-09","actions","actions_linux","2","minutes","0.006","0.012","0.012","0","dependabot[bot]","secureblue","Trivalent","dynamic/dependabot/dependabot-updates",""
"2026-01-09","actions","actions_linux","1","minutes","0.006","0.006","0.006","0","dependabot[bot]","secureblue","trivalent-subresource-filter","dynamic/dependabot/dependabot-updates",""
"2026-01-09","actions","actions_linux","1","minutes","0.006","0.006","0.006","0","RoyalOughtness","secureblue","secureblue",".github/workflows/validate_exec_bit.yml",""
"2026-01-09","actions","actions_linux","5","minutes","0.006","0.03","0.03","0","github-advanced-security[bot]","secureblue","secureblue","dynamic/github-code-scanning/codeql",""
"2026-01-09","actions","actions_linux","1","minutes","0.006","0.006","0.006","0","RoyalOughtness","secureblue","secureblue",".github/workflows/zizmor.yml",""
"2026-01-09","actions","actions_linux","8","minutes","0.006","0.048","0.048","0","RoyalOughtness","secureblue","secureblue",".github/workflows/pr_build_minimal.yml",""
"2026-01-09","actions","actions_linux","1","minutes","0.006","0.006","0.006","0","dependabot[bot]","secureblue","render-isos","dynamic/dependabot/dependabot-updates",""
"2026-01-09","actions","actions_linux","20","minutes","0.006","0.12","0.12","0","RoyalOughtness","secureblue","secureblue",".github/workflows/integration_tests.yml",""
"2026-01-09","actions","actions_linux","36","minutes","0.006","0.21600000000000003","0.21600000000000003","0","RoyalOughtness","secureblue","secureblue",".github/workflows/pr_build_all_main.yml",""
"2026-01-09","actions","actions_linux","1","minutes","0.006","0.006","0.006","0","dependabot[bot]","secureblue","selinux-policy-rpm","dynamic/dependabot/dependabot-updates",""
"2026-01-09","actions","actions_linux","1","minutes","0.006","0.006","0.006","0","RoyalOughtness","secureblue","secureblue",".github/workflows/trivy.yml",""
"2026-01-09","actions","actions_linux","2","minutes","0.006","0.012","0.012","0","dependabot[bot]","secureblue","secureblue","dynamic/dependabot/dependabot-updates",""
"2026-01-09","actions","actions_linux","1","minutes","0.006","0.006","0.006","0","RoyalOughtness","secureblue","selinux-policy",".github/workflows/upstream-sync.yml",""
"2026-01-09","actions","actions_linux","1","minutes","0.006","0.006","0.006","0","dependabot[bot]","secureblue","selinux-policy","dynamic/dependabot/dependabot-updates",""
"2026-01-09","actions","actions_linux","1","minutes","0.006","0.006","0.006","0","dependabot[bot]","secureblue","architecture","dynamic/dependabot/dependabot-updates",""
"2026-01-09","actions","actions_linux","1","minutes","0.006","0.006","0.006","0","dependabot[bot]","secureblue","trivalent-chromium-clean-source","dynamic/dependabot/dependabot-updates",""
"2026-01-09","actions","actions_linux","1","minutes","0.006","0.006","0.006","0","github-advanced-security[bot]","secureblue","Trivalent","dynamic/github-code-scanning/codeql",""
"2026-01-09","actions","actions_storage","0.0010585440000000002","gigabyte-hours","0.00033602","3.359999999999999E-07","3.359999999999999E-07","0","","secureblue","selinux-policy-rpm","",""
"2026-01-09","actions","actions_storage","746.5652444879998","gigabyte-hours","0.00033602","0.25086084000000014","0.25086084000000014","0","","secureblue","Trivalent","",""
"2026-01-09","actions","actions_storage","0.003607032000000001","gigabyte-hours","0.00033602","1.1999999999999993E-06","1.1999999999999993E-06","0","","secureblue","rpm-repo-worker","",""
"2026-01-09","actions","actions_storage","0.0008357039999999997","gigabyte-hours","0.00033602","2.6400000000000003E-07","2.6400000000000003E-07","0","","secureblue","bootc-integration-test-action","",""
"2026-01-09","actions","actions_storage","0.003622512000000002","gigabyte-hours","0.00033602","1.1999999999999993E-06","1.1999999999999993E-06","0","","secureblue","approvals-action","",""
"2026-01-09","actions","actions_storage","0.003072312000000001","gigabyte-hours","0.00033602","1.0320000000000007E-06","1.0320000000000007E-06","0","","secureblue","render-isos","",""
"2026-01-09","actions","actions_storage","0.017543312999999998","gigabyte-hours","0.00033602","5.8790000000000025E-06","5.8790000000000025E-06","0","","secureblue","secureblue","",""
"2026-01-09","actions","actions_storage","0.004052087999999998","gigabyte-hours","0.00033602","1.3439999999999995E-06","1.3439999999999995E-06","0","","secureblue","selinux-policy","",""
"2026-01-09","actions","actions_storage","0.0007840800000000004","gigabyte-hours","0.00033602","2.400000000000001E-07","2.400000000000001E-07","0","","secureblue","trivalent-subresource-filter","",""
"2026-01-09","actions","actions_storage","0.0003915360000000001","gigabyte-hours","0.00033602","1.2000000000000004E-07","1.2000000000000004E-07","0","","secureblue","trivalent-chromium-clean-source","",""
"2026-01-10","actions","actions_linux","3","minutes","0.006","0.018000000000000002","0.018000000000000002","0","RoyalOughtness","secureblue","Trivalent",".github/workflows/scorecard.yml",""
"2026-01-10","actions","actions_linux","1","minutes","0.006","0.006","0.006","0","RoyalOughtness","secureblue","trivalent-subresource-filter",".github/workflows/rebuild.yml",""
"2026-01-10","actions","actions_linux","1667","minutes","0.006","10.002000000000015","10.002000000000015","0","RoyalOughtness","secureblue","secureblue",".github/workflows/build-all.yml",""
"2026-01-10","actions","actions_linux","59","minutes","0.006","0.354","0.354","0","TheHooly","secureblue","secureblue",".github/workflows/pr_build_minimal.yml",""
"2026-01-10","actions","actions_linux","662","minutes","0.006","3.9719999999999995","3.9719999999999995","0","RoyalOughtness","secureblue","secureblue",".github/workflows/pr_build_all_main.yml",""
"2026-01-10","actions","actions_linux","18","minutes","0.006","0.108","0.108","0","RoyalOughtness","secureblue","secureblue",".github/workflows/integration_tests.yml",""
"2026-01-10","actions","actions_linux","2","minutes","0.006","0.012","0.012","0","RoyalOughtness","secureblue","secureblue",".github/workflows/scorecard.yml",""
"2026-01-10","actions","actions_linux","6","minutes","0.006","0.036","0.036","0","RoyalOughtness","secureblue","secureblue",".github/workflows/checksum.yml",""
"2026-01-10","actions","actions_linux","6","minutes","0.006","0.036","0.036","0","RoyalOughtness","secureblue","secureblue",".github/workflows/tests.yml",""
"2026-01-10","actions","actions_linux","5","minutes","0.006","0.03","0.03","0","RoyalOughtness","secureblue","secureblue",".github/workflows/automod.yml",""
"2026-01-10","actions","actions_linux","3","minutes","0.006","0.018000000000000002","0.018000000000000002","0","RoyalOughtness","secureblue","secureblue",".github/workflows/trivy.yml",""
"2026-01-10","actions","actions_linux","6","minutes","0.006","0.036","0.036","0","RoyalOughtness","secureblue","secureblue",".github/workflows/validate_exec_bit.yml",""
"2026-01-10","actions","actions_linux","156","minutes","0.006","0.9359999999999999","0.9359999999999999","0","RoyalOughtness","secureblue","secureblue",".github/workflows/pr_build_minimal.yml",""
"2026-01-10","actions","actions_linux","1","minutes","0.006","0.006","0.006","0","TheHooly","secureblue","secureblue",".github/workflows/tests.yml",""
"2026-01-10","actions","actions_linux","1","minutes","0.006","0.006","0.006","0","RoyalOughtness","secureblue","selinux-policy",".github/workflows/upstream-sync.yml",""
"2026-01-10","actions","actions_linux","6","minutes","0.006","0.036","0.036","0","RoyalOughtness","secureblue","secureblue",".github/workflows/linkspector.yml",""
"2026-01-10","actions","actions_linux","1","minutes","0.006","0.006","0.006","0","igor-minsky","secureblue","secureblue",".github/workflows/automod.yml",""
"2026-01-10","actions","actions_linux","2","minutes","0.006","0.012","0.012","0","RoyalOughtness","secureblue","secureblue",".github/workflows/provenance.yml",""
"2026-01-10","actions","actions_linux","1","minutes","0.006","0.006","0.006","0","TheHooly","secureblue","secureblue",".github/workflows/checksum.yml",""
"2026-01-10","actions","actions_linux","10","minutes","0.006","0.05999999999999999","0.05999999999999999","0","RoyalOughtness","secureblue","secureblue","dynamic/github-code-scanning/codeql",""
"2026-01-10","actions","actions_linux","8","minutes","0.006","0.047999999999999994","0.047999999999999994","0","RoyalOughtness","secureblue","secureblue",".github/workflows/zizmor.yml",""
"2026-01-10","actions","actions_linux","1","minutes","0.006","0.006","0.006","0","RoyalOughtness","secureblue","Trivalent","dynamic/github-code-scanning/codeql",""
"2026-01-10","actions","actions_linux","2","minutes","0.006","0.012","0.012","0","tpaau","secureblue","Trivalent",".github/workflows/zizmor.yml",""
"2026-01-10","actions","actions_linux","1","minutes","0.006","0.006","0.006","0","HastD","secureblue","secureblue",".github/workflows/automod.yml",""
"2026-01-10","actions","actions_linux","1","minutes","0.006","0.006","0.006","0","TheHooly","secureblue","secureblue",".github/workflows/zizmor.yml",""
"2026-01-10","actions","actions_linux","1","minutes","0.006","0.006","0.006","0","TheHooly","secureblue","secureblue",".github/workflows/linkspector.yml",""
"2026-01-10","actions","actions_linux","1","minutes","0.006","0.006","0.006","0","github-advanced-security[bot]","secureblue","architecture","dynamic/github-code-scanning/codeql",""
"2026-01-10","actions","actions_linux","1","minutes","0.006","0.006","0.006","0","TheHooly","secureblue","secureblue",".github/workflows/validate_exec_bit.yml",""
"2026-01-10","actions","actions_storage","0.0007840800000000004","gigabyte-hours","0.00033602","2.400000000000001E-07","2.400000000000001E-07","0","","secureblue","trivalent-subresource-filter","",""
"2026-01-10","actions","actions_storage","0.003072312000000001","gigabyte-hours","0.00033602","1.0320000000000007E-06","1.0320000000000007E-06","0","","secureblue","render-isos","",""
"2026-01-10","actions","actions_storage","0.004052087999999998","gigabyte-hours","0.00033602","1.3439999999999995E-06","1.3439999999999995E-06","0","","secureblue","selinux-policy","",""
"2026-01-10","actions","actions_storage","0.003607032000000001","gigabyte-hours","0.00033602","1.1999999999999993E-06","1.1999999999999993E-06","0","","secureblue","rpm-repo-worker","",""
"2026-01-10","actions","actions_storage","0.0008357039999999997","gigabyte-hours","0.00033602","2.6400000000000003E-07","2.6400000000000003E-07","0","","secureblue","bootc-integration-test-action","",""
"2026-01-10","actions","actions_storage","0.0010585440000000002","gigabyte-hours","0.00033602","3.359999999999999E-07","3.359999999999999E-07","0","","secureblue","selinux-policy-rpm","",""
"2026-01-10","actions","actions_storage","746.5652444879998","gigabyte-hours","0.00033602","0.25086084000000014","0.25086084000000014","0","","secureblue","Trivalent","",""
"2026-01-10","actions","actions_storage","0.0003915360000000001","gigabyte-hours","0.00033602","1.2000000000000004E-07","1.2000000000000004E-07","0","","secureblue","trivalent-chromium-clean-source","",""
"2026-01-10","actions","actions_storage","0.003622512000000002","gigabyte-hours","0.00033602","1.1999999999999993E-06","1.1999999999999993E-06","0","","secureblue","approvals-action","",""
"2026-01-10","actions","actions_storage","0.016228323","gigabyte-hours","0.00033602","5.437999999999999E-06","5.437999999999999E-06","0","","secureblue","secureblue","",""
"2026-01-11","actions","actions_linux","58","minutes","0.006","0.348","0.348","0","alexvojproc","secureblue","secureblue",".github/workflows/pr_build_minimal.yml",""
"2026-01-11","actions","actions_linux","1","minutes","0.006","0.006","0.006","0","RoyalOughtness","secureblue","selinux-policy",".github/workflows/upstream-sync.yml",""
"2026-01-11","actions","actions_linux","1","minutes","0.006","0.006","0.006","0","github-advanced-security[bot]","secureblue","selinux-policy-rpm","dynamic/github-code-scanning/codeql",""
"2026-01-11","actions","actions_linux","2","minutes","0.006","0.012","0.012","0","github-advanced-security[bot]","secureblue","selinux-policy","dynamic/github-code-scanning/codeql",""
"2026-01-11","actions","actions_linux","2","minutes","0.006","0.012","0.012","0","RoyalOughtness","secureblue","secureblue",".github/workflows/provenance.yml",""
"2026-01-11","actions","actions_linux","1","minutes","0.006","0.006","0.006","0","alexvojproc","secureblue","secureblue",".github/workflows/checksum.yml",""
"2026-01-11","actions","actions_linux","1","minutes","0.006","0.006","0.006","0","alexvojproc","secureblue","secureblue",".github/workflows/validate_exec_bit.yml",""
"2026-01-11","actions","actions_linux","1","minutes","0.006","0.006","0.006","0","alexvojproc","secureblue","secureblue",".github/workflows/ruff.yml",""
"2026-01-11","actions","actions_linux","1","minutes","0.006","0.006","0.006","0","alexvojproc","secureblue","secureblue",".github/workflows/tests.yml",""
"2026-01-11","actions","actions_linux","1","minutes","0.006","0.006","0.006","0","alexvojproc","secureblue","secureblue",".github/workflows/zizmor.yml",""
"2026-01-11","actions","actions_linux","1","minutes","0.006","0.006","0.006","0","alexvojproc","secureblue","secureblue",".github/workflows/linkspector.yml",""
"2026-01-11","actions","actions_linux","1","minutes","0.006","0.006","0.006","0","github-advanced-security[bot]","secureblue","trivalent-subresource-filter","dynamic/github-code-scanning/codeql",""
